Threads: [{'139883958915712': 0, '139883958900480': 1, '139883950507776': 2}]
['STORE', '0x6f2e08', -1, 2, 'enqueue_105']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_122']
['STORE', '0x7f3938000fb0', '0x7f3940003c50', 1, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_124']
['STORE', '0x7f3938000fb8', '0x7f3940003c58', 1, 'dequeue_124']
['STORE', '0x6f2e00', -1, 1, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_126']
['STORE', '0x7f3938000fb0', -1, 2, 'createNode_76']
['STORE', '0x7f3938000fb8', -1, 2, 'createNode_77']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'front_147']
['STORE', '0x7f3940004f90', '0x7f3940003c50', 1, 'front_147']
['STORE', '0x6f2e08', '0x6f2e08', 2, 'enqueue_101']
['STORE', '0x6f2e08', '0x6f2e08', 2, 'enqueue_104']
['STORE', '0x7f3938000f58', -1, 2, 'enqueue_104']
['STORE', '0x6f2e08', -1, 2, 'enqueue_105']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_122']
['STORE', '0x7f3940004f90', '0x7f3940003c50', 1, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_124']
['STORE', '0x7f3940004f98', '0x7f3940003c58', 1, 'dequeue_124']
['STORE', '0x6f2e00', -1, 1, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'front_147']
['STORE', '0x7f3938001010', '0x7f3940003c50', 1, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f3938001010', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f3938001018', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f3940004ff0', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_122']
['STORE', '0x7f3940004ff0', '0x7f3940003c50', 1, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_124']
['STORE', '0x7f3940004ff8', '0x7f3940003c58', 1, 'dequeue_124']
['STORE', '0x6f2e00', -1, 1, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'front_147']
['STORE', '0x7f3940005050', '0x7f3940003c50', 1, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f3940005050', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f3940005058', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_122']
['STORE', '0x7f3938001070', '0x7f3940003c50', 1, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_124']
['STORE', '0x7f3938001078', '0x7f3940003c58', 1, 'dequeue_124']
['STORE', '0x6f2e00', -1, 1, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f39380010d0', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f39380010d0', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f39380010d8', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'front_147']
['STORE', '0x7f39400050b0', '0x7f3940003c50', 1, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 1, 'printQueue_163']
['STORE', '0x7f39400050b0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39400050b8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3940005110', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3940005118', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3940005170', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3940005178', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f39400051d0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39400051d8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3940005230', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3940005238', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3940005290', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3940005298', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f39400052f0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39400052f8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3940005350', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3940005358', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f39400053b0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39400053b8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3940005410', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3940005418', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3940005470', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3940005478', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f39400054d0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39400054d8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3940005530', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3940005538', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3940005590', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3940005598', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f39400055f0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39400055f8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938001130', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938001138', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x7f3940005650', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3940005658', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938001190', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938001198', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f39380011f0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39380011f8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938001250', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938001258', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f39380012b0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39380012b8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938001310', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938001318', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938001370', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938001378', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f39380013d0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39380013d8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938001430', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938001438', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938001490', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938001498', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f39380014f0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39380014f8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938000ef0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938000ef8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938001550', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938001558', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f39380015b0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f39380015b8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938000f50', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938000f58', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x7f3938000fb0', '0x7f3940003c50', 1, 'printQueue_166']
['STORE', '0x7f3938000fb8', '0x7f3940003c58', 1, 'printQueue_167']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f39400050b0', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f39400050b0', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f39400050b8', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f3940005110', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f3940005110', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f3940005118', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f3940005170', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f3940005170', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f3940005178', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f39400051d0', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f39400051d0', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f39400051d8', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f3940005230', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f3940005230', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f3940005238', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f3940005290', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f3940005290', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f3940005298', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f39400052f0', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f39400052f0', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f39400052f8', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f3940005350', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f3940005350', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f3940005358', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f39400053b0', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f39400053b0', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f39400053b8', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f3940005410', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f3940005410', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f3940005418', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f3940005470', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f3940005470', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f3940005478', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f39400054d0', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_122']
['STORE', '0x7f39400054d0', '0x7f3940003c50', 2, 'dequeue_123']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_124']
['STORE', '0x7f39400054d8', '0x7f3940003c58', 2, 'dequeue_124']
['STORE', '0x6f2e00', -1, 2, 'dequeue_124']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'dequeue_126']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'front_147']
['STORE', '0x7f3940005530', '0x7f3940003c50', 2, 'front_147']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 2, 'printQueue_163']
['STORE', '0x7f3940005530', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3940005538', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3940005590', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3940005598', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f39400055f0', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f39400055f8', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938001130', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938001138', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3940005650', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3940005658', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938001190', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938001198', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f39380011f0', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f39380011f8', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938001250', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938001258', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f39380012b0', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f39380012b8', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938001310', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938001318', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938001370', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938001378', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f39380013d0', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f39380013d8', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938001430', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938001438', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938001490', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938001498', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f39380014f0', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f39380014f8', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938000ef0', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938000ef8', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938001550', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938001558', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f39380015b0', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f39380015b8', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938000f50', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938000f58', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x7f3938000fb0', '0x7f3940003c50', 2, 'printQueue_166']
['STORE', '0x7f3938000fb8', '0x7f3940003c58', 2, 'printQueue_167']
['STORE', '0x6f2e00', '0x6f2e00', 0, 'isEmpty_91']
['STORE', '0x6f2e00', '0x6f2e00', 0, 'printQueue_163']
['STORE', '0x7f3940005530', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3940005538', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3940005590', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3940005598', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f39400055f0', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f39400055f8', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938001130', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938001138', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3940005650', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3940005658', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938001190', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938001198', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f39380011f0', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f39380011f8', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938001250', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938001258', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f39380012b0', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f39380012b8', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938001310', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938001318', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938001370', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938001378', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f39380013d0', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f39380013d8', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938001430', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938001438', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938001490', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938001498', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f39380014f0', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f39380014f8', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938000ef0', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938000ef8', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938001550', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938001558', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f39380015b0', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f39380015b8', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938000f50', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938000f58', '0x7f3940003c58', 0, 'printQueue_167']
['STORE', '0x7f3938000fb0', '0x7f3940003c50', 0, 'printQueue_166']
['STORE', '0x7f3938000fb8', '0x7f3940003c58', 0, 'printQueue_167']
