Threads: [{'140229832783936': 0, '140229730092800': 1, '140229704914688': 2, '140229755270912': 3}]
[101, "'0x7f89c4bf6bd4'", "'0x7f89c4bf6bd4'", 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6bd4'", '-1', 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6bcc'", "'0x7f89c4bf6bcc'", 2, 'lru_pull_tail_1196']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6be0'", "'0x7f89c4bf6be0'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1280']
[101, "'0x7f89c4bf6bd4'", "'0x7f89c4bf6bd4'", 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6bd4'", '-1', 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6f37'", "'0x7f89c4bf6bd7'", 3, 'do_item_link_515']
[101, "'0x7f89c4bf6f37'", "'0x7f89c4bf6bd7'", 3, 'do_item_link_526']
[101, "'0x7f89c4bf6f37'", '-1', 3, 'do_item_link_526']
[101, "'0x7f89c4bf6f28'", '-1', 3, 'do_item_link_527']
[101, "'0x7f89c4bf6f39'", "'0x7f89c4bf6bd9'", 3, 'do_item_link_533']
[101, "'0x7f89c4bf6f36'", "'0x7f89c4bf6bd6'", 3, 'do_item_link_533']
[101, "'0x7f89c4bf6f30'", "'0x7f89c4bf6bd0'", 3, 'do_item_link_533']
[101, "'0x7f89c4bf6f37'", "'0x7f89c4bf6bd7'", 3, 'do_item_link_533']
[101, "'0x7f89c4bf6f37'", "'0x7f89c4bf6bd7'", 3, 'do_item_link_539']
[101, "'0x7f89c4bf6f40'", '-1', 3, 'do_item_link_539']
[101, "'0x7f89c4bf6f38'", "'0x7f89c4bf6bd8'", 3, 'item_link_q_442']
[101, "'0x7f89c4bf6f38'", "'0x7f89c4bf6bd8'", 3, 'do_item_link_q_418']
[101, "'0x7f89c4bf6f38'", "'0x7f89c4bf6bd8'", 3, 'do_item_link_q_419']
[101, "'0x7f89c4bf6f18'", '-1', 3, 'do_item_link_q_422']
[101, "'0x7f89c4bf6f10'", '-1', 3, 'do_item_link_q_423']
[101, "'0x7f89c4bf6f10'", "'0x7f89c4bf6bb0'", 3, 'do_item_link_q_424']
[101, "'0x7f89c4bf6df8'", '-1', 3, 'do_item_link_q_424']
[101, "'0x7f89c4bf6f38'", "'0x7f89c4bf6bd8'", 3, 'do_item_link_q_427']
[101, "'0x7f89c4bf6f39'", "'0x7f89c4bf6bd9'", 3, 'do_item_link_q_435']
[101, "'0x7f89c4bf6f36'", "'0x7f89c4bf6bd6'", 3, 'do_item_link_q_435']
[101, "'0x7f89c4bf6f30'", "'0x7f89c4bf6bd0'", 3, 'do_item_link_q_435']
[101, "'0x7f89c4bf6f37'", "'0x7f89c4bf6bd7'", 3, 'do_item_link_q_435']
[101, "'0x7f89c4bf6f38'", "'0x7f89c4bf6bd8'", 3, 'do_item_link_q_435']
[101, "'0x7f89c4bf6f38'", "'0x7f89c4bf6bd8'", 3, 'item_link_q_444']
[101, "'0x7f89c4bf6f34'", "'0x7f89c4bf6bd4'", 3, 'do_item_link_542']
[101, "'0x7f89c4bf6f34'", '-1', 3, 'do_item_link_542']
[101, "'0x7f89c4bf6f37'", "'0x7f89c4bf6bd7'", 3, 'do_store_item_2950']
[101, "'0x7f89c4bf6f40'", "'0x7f89c4bf6be0'", 3, 'do_store_item_2950']
[101, "'0x7f89c4bf6f37'", "'0x7f89c4bf6bd7'", 3, 'do_store_item_2962']
[101, "'0x7f89c4bf6f40'", "'0x7f89c4bf6be0'", 3, 'do_store_item_2962']
[101, "'0x7f89c4bf6f34'", "'0x7f89c4bf6bd4'", 3, 'do_item_remove_592']
[101, "'0x7f89c4bf6f34'", '-1', 3, 'do_item_remove_592']
[101, "'0x7f89c4bf6d98'", "'0x7f89c4bf6c18'", 2, 'lru_pull_tail_1161']
[101, "'0x7f89c4bf6db0'", "'0x7f89c4bf6bd0'", 2, 'lru_pull_tail_1162']
[101, "'0x7f89c4bf6db7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6db9'", "'0x7f89c4bf6bd9'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6db4'", "'0x7f89c4bf6bd4'", 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6db4'", '-1', 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6dac'", "'0x7f89c4bf6bcc'", 2, 'lru_pull_tail_1196']
[101, "'0x7f89c4bf6db7'", "'0x7f89c4bf6bd7'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6dc0'", "'0x7f89c4bf6be0'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6db7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1224']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_456']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_457']
[101, "'0x7f89c4bf6d98'", "'0x7f89c4bf6c18'", 2, 'do_item_unlink_q_465']
[101, "'0x7f89c4bf6d90'", "'0x7f89c4bf6c70'", 2, 'do_item_unlink_q_470']
[101, "'0x7f89c4bf6d98'", "'0x7f89c4bf6c18'", 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6d90'", "'0x7f89c4bf6c70'", 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6d98'", "'0x7f89c4bf6c18'", 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6e50'", '-1', 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_472']
[101, "'0x7f89c4bf6db9'", "'0x7f89c4bf6bd9'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6db6'", "'0x7f89c4bf6bd6'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6db0'", "'0x7f89c4bf6bd0'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6db7'", "'0x7f89c4bf6bd7'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'lru_pull_tail_1301']
[101, "'0x7f89c4bf6db8'", '-1', 2, 'lru_pull_tail_1301']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'lru_pull_tail_1302']
[101, "'0x7f89c4bf6db8'", '-1', 2, 'lru_pull_tail_1302']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'item_link_q_442']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_418']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_419']
[101, "'0x7f89c4bf6d98'", '-1', 2, 'do_item_link_q_422']
[101, "'0x7f89c4bf6d90'", '-1', 2, 'do_item_link_q_423']
[101, "'0x7f89c4bf6d90'", "'0x7f89c4bf6bb0'", 2, 'do_item_link_q_424']
[101, "'0x7f89c4bf6d38'", '-1', 2, 'do_item_link_q_424']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_427']
[101, "'0x7f89c4bf6db9'", "'0x7f89c4bf6bd9'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6db6'", "'0x7f89c4bf6bd6'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6db0'", "'0x7f89c4bf6bd0'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6db7'", "'0x7f89c4bf6bd7'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6db8'", "'0x7f89c4bf6bd8'", 2, 'item_link_q_444']
[101, "'0x7f89c4bf6db4'", "'0x7f89c4bf6bd4'", 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6db4'", '-1', 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6bb8'", "'0x7f89c4bf6c18'", 2, 'lru_pull_tail_1161']
[101, "'0x7f89c4bf6bd0'", "'0x7f89c4bf6bd0'", 2, 'lru_pull_tail_1162']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6bd9'", "'0x7f89c4bf6bd9'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6bd4'", "'0x7f89c4bf6bd4'", 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6bd4'", '-1', 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6bcc'", "'0x7f89c4bf6bcc'", 2, 'lru_pull_tail_1196']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6be0'", "'0x7f89c4bf6be0'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1280']
[101, "'0x7f89c4bf6bd4'", "'0x7f89c4bf6bd4'", 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6bd4'", '-1', 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6e58'", "'0x7f89c4bf6c18'", 2, 'lru_pull_tail_1161']
[101, "'0x7f89c4bf6e70'", "'0x7f89c4bf6bd0'", 2, 'lru_pull_tail_1162']
[101, "'0x7f89c4bf6e77'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6e79'", "'0x7f89c4bf6bd9'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6e74'", "'0x7f89c4bf6bd4'", 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6e74'", '-1', 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6e6c'", "'0x7f89c4bf6bcc'", 2, 'lru_pull_tail_1196']
[101, "'0x7f89c4bf6e77'", "'0x7f89c4bf6bd7'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6e80'", "'0x7f89c4bf6be0'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6e77'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1224']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_456']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_457']
[101, "'0x7f89c4bf6e58'", "'0x7f89c4bf6c18'", 2, 'do_item_unlink_q_465']
[101, "'0x7f89c4bf6e50'", "'0x7f89c4bf6c70'", 2, 'do_item_unlink_q_470']
[101, "'0x7f89c4bf6e58'", "'0x7f89c4bf6c18'", 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6e50'", "'0x7f89c4bf6c70'", 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6e58'", "'0x7f89c4bf6c18'", 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6df0'", '-1', 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_472']
[101, "'0x7f89c4bf6e79'", "'0x7f89c4bf6bd9'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6e76'", "'0x7f89c4bf6bd6'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6e70'", "'0x7f89c4bf6bd0'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6e77'", "'0x7f89c4bf6bd7'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'lru_pull_tail_1301']
[101, "'0x7f89c4bf6e78'", '-1', 2, 'lru_pull_tail_1301']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'lru_pull_tail_1302']
[101, "'0x7f89c4bf6e78'", '-1', 2, 'lru_pull_tail_1302']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'item_link_q_442']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_418']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_419']
[101, "'0x7f89c4bf6e58'", '-1', 2, 'do_item_link_q_422']
[101, "'0x7f89c4bf6e50'", '-1', 2, 'do_item_link_q_423']
[101, "'0x7f89c4bf6e50'", "'0x7f89c4bf6bb0'", 2, 'do_item_link_q_424']
[101, "'0x7f89c4bf6d98'", '-1', 2, 'do_item_link_q_424']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_427']
[101, "'0x7f89c4bf6e79'", "'0x7f89c4bf6bd9'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6e76'", "'0x7f89c4bf6bd6'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6e70'", "'0x7f89c4bf6bd0'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6e77'", "'0x7f89c4bf6bd7'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6e78'", "'0x7f89c4bf6bd8'", 2, 'item_link_q_444']
[101, "'0x7f89c4bf6e74'", "'0x7f89c4bf6bd4'", 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6e74'", '-1', 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6bb8'", "'0x7f89c4bf6c18'", 2, 'lru_pull_tail_1161']
[101, "'0x7f89c4bf6bd0'", "'0x7f89c4bf6bd0'", 2, 'lru_pull_tail_1162']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6bd9'", "'0x7f89c4bf6bd9'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6bd4'", "'0x7f89c4bf6bd4'", 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6bd4'", '-1', 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6bcc'", "'0x7f89c4bf6bcc'", 2, 'lru_pull_tail_1196']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6be0'", "'0x7f89c4bf6be0'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1280']
[101, "'0x7f89c4bf6bd4'", "'0x7f89c4bf6bd4'", 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6bd4'", '-1', 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6df8'", "'0x7f89c4bf6c18'", 2, 'lru_pull_tail_1161']
[101, "'0x7f89c4bf6e10'", "'0x7f89c4bf6bd0'", 2, 'lru_pull_tail_1162']
[101, "'0x7f89c4bf6e17'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6e19'", "'0x7f89c4bf6bd9'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6e14'", "'0x7f89c4bf6bd4'", 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6e14'", '-1', 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6e0c'", "'0x7f89c4bf6bcc'", 2, 'lru_pull_tail_1196']
[101, "'0x7f89c4bf6e17'", "'0x7f89c4bf6bd7'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6e20'", "'0x7f89c4bf6be0'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6e17'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1224']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_456']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_457']
[101, "'0x7f89c4bf6df8'", "'0x7f89c4bf6c18'", 2, 'do_item_unlink_q_465']
[101, "'0x7f89c4bf6df0'", "'0x7f89c4bf6c70'", 2, 'do_item_unlink_q_470']
[101, "'0x7f89c4bf6df8'", "'0x7f89c4bf6c18'", 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6df0'", "'0x7f89c4bf6c70'", 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6df8'", "'0x7f89c4bf6c18'", 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6f10'", '-1', 2, 'do_item_unlink_q_471']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_472']
[101, "'0x7f89c4bf6e19'", "'0x7f89c4bf6bd9'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6e16'", "'0x7f89c4bf6bd6'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6e10'", "'0x7f89c4bf6bd0'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6e17'", "'0x7f89c4bf6bd7'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'do_item_unlink_q_480']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'lru_pull_tail_1301']
[101, "'0x7f89c4bf6e18'", '-1', 2, 'lru_pull_tail_1301']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'lru_pull_tail_1302']
[101, "'0x7f89c4bf6e18'", '-1', 2, 'lru_pull_tail_1302']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'item_link_q_442']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_418']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_419']
[101, "'0x7f89c4bf6df8'", '-1', 2, 'do_item_link_q_422']
[101, "'0x7f89c4bf6df0'", '-1', 2, 'do_item_link_q_423']
[101, "'0x7f89c4bf6df0'", "'0x7f89c4bf6bb0'", 2, 'do_item_link_q_424']
[101, "'0x7f89c4bf6e58'", '-1', 2, 'do_item_link_q_424']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_427']
[101, "'0x7f89c4bf6e19'", "'0x7f89c4bf6bd9'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6e16'", "'0x7f89c4bf6bd6'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6e10'", "'0x7f89c4bf6bd0'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6e17'", "'0x7f89c4bf6bd7'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'do_item_link_q_435']
[101, "'0x7f89c4bf6e18'", "'0x7f89c4bf6bd8'", 2, 'item_link_q_444']
[101, "'0x7f89c4bf6e14'", "'0x7f89c4bf6bd4'", 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6e14'", '-1', 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6bb8'", "'0x7f89c4bf6c18'", 2, 'lru_pull_tail_1161']
[101, "'0x7f89c4bf6bd0'", "'0x7f89c4bf6bd0'", 2, 'lru_pull_tail_1162']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6bd9'", "'0x7f89c4bf6bd9'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6bd4'", "'0x7f89c4bf6bd4'", 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6bd4'", '-1', 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6bcc'", "'0x7f89c4bf6bcc'", 2, 'lru_pull_tail_1196']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6be0'", "'0x7f89c4bf6be0'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1280']
[101, "'0x7f89c4bf6bd4'", "'0x7f89c4bf6bd4'", 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6bd4'", '-1', 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6f18'", "'0x7f89c4bf6c18'", 2, 'lru_pull_tail_1161']
[101, "'0x7f89c4bf6f30'", "'0x7f89c4bf6bd0'", 2, 'lru_pull_tail_1162']
[101, "'0x7f89c4bf6f37'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6f39'", "'0x7f89c4bf6bd9'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6f34'", "'0x7f89c4bf6bd4'", 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6f34'", '-1', 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6f2c'", "'0x7f89c4bf6bcc'", 2, 'lru_pull_tail_1196']
[101, "'0x7f89c4bf6f37'", "'0x7f89c4bf6bd7'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6f40'", "'0x7f89c4bf6be0'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6f37'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1224']
[101, "'0x7f89c4bf6f28'", "'0x7f89c4bf6bc8'", 2, 'lru_pull_tail_1240']
[101, "'0x7f89c4bf6f34'", "'0x7f89c4bf6bd4'", 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6f34'", '-1', 2, 'do_item_remove_592']
[101, "'0x7ffe679d1560'", '-1', 0, '_0']
[101, "'0x7ffe679d1550'", '-1', 0, '_0']
[101, "'0x7ffe679d1540'", '-1', 0, '_0']
[101, "'0x7f89c4bf6bb8'", "'0x7f89c4bf6c18'", 2, 'lru_pull_tail_1161']
[101, "'0x7f89c4bf6bd0'", "'0x7f89c4bf6bd0'", 2, 'lru_pull_tail_1162']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6bd9'", "'0x7f89c4bf6bd9'", 2, 'lru_pull_tail_1171']
[101, "'0x7f89c4bf6bd4'", "'0x7f89c4bf6bd4'", 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6bd4'", '-1', 2, 'lru_pull_tail_1177']
[101, "'0x7f89c4bf6bcc'", "'0x7f89c4bf6bcc'", 2, 'lru_pull_tail_1196']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6be0'", "'0x7f89c4bf6be0'", 2, 'item_is_flushed_131']
[101, "'0x7f89c4bf6bd7'", "'0x7f89c4bf6bd7'", 2, 'lru_pull_tail_1280']
[101, "'0x7f89c4bf6bd4'", "'0x7f89c4bf6bd4'", 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6bd4'", '-1', 2, 'do_item_remove_592']
[101, "'0x7f89c4bf6f78'", '-1', 3, 'do_slabs_alloc_414']
[101, "'0x7f89c4bf6ed4'", '-1', 3, 'do_slabs_alloc_418']
[101, "'0x7f89c4bf6eb8'", '-1', 3, 'do_item_alloc_327']
[101, "'0x7f89c4bf6eb0'", '-1', 3, 'do_item_alloc_327']
[101, "'0x7f89c4bf6ed8'", '-1', 3, 'do_item_alloc_341']
[101, "'0x7f89c4bf6ed7'", '-1', 3, 'do_item_alloc_344']
[101, "'0x7f89c4bf6ed9'", '-1', 3, 'do_item_alloc_345']
[101, "'0x7f89c4bf6ed0'", '-1', 3, 'do_item_alloc_346']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'do_item_alloc_347']
[101, "'0x7f89c4bf6ecc'", '-1', 3, 'do_item_alloc_348']
[101, "'0x7f89c4bf6ed6'", '-1', 3, 'do_item_alloc_354']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'do_item_alloc_357']
[101, "'0x7f89c4bf6ec0'", '-1', 3, 'do_item_alloc_372']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'do_item_alloc_374']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'process_update_command_4113']
[101, "'0x7f89c4bf6ee0'", '-1', 3, 'process_update_command_4113']
[101, "'0x7f89c4bf6ed9'", "'0x7f89c4bf6bd9'", 3, 'process_update_command_4116']
[101, "'0x7f89c4bf6ed6'", "'0x7f89c4bf6bd6'", 3, 'process_update_command_4116']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'process_update_command_4116']
[101, "'0x7f89c4bf6ed0'", "'0x7f89c4bf6bd0'", 3, 'process_update_command_4117']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'drive_machine_5581']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'drive_machine_5583']
[101, "'0x7f89c4bf6bc8'", "'0x7f89c4bf6bc8'", 2, 'fill_item_stats_automove_731']
[101, "'0x7f89c4bf6ed8'", "'0x7f89c4bf6bd8'", 3, 'complete_nread_ascii_1168']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'complete_nread_ascii_1171']
[101, "'0x7f89c4bf6ed9'", "'0x7f89c4bf6bd9'", 3, 'complete_nread_ascii_1172']
[101, "'0x7f89c4bf6ed6'", "'0x7f89c4bf6bd6'", 3, 'complete_nread_ascii_1172']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'complete_nread_ascii_1172']
[101, "'0x7f89c4bf6ed0'", "'0x7f89c4bf6bd0'", 3, 'complete_nread_ascii_1172']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'do_store_item_2844']
[101, "'0x7f89c4bf6ed9'", "'0x7f89c4bf6bd9'", 3, 'do_store_item_2845']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'do_item_link_515']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'do_item_link_526']
[101, "'0x7f89c4bf6ed7'", '-1', 3, 'do_item_link_526']
[101, "'0x7f89c4bf6ec8'", '-1', 3, 'do_item_link_527']
[101, "'0x7f89c4bf6ed9'", "'0x7f89c4bf6bd9'", 3, 'do_item_link_533']
[101, "'0x7f89c4bf6ed6'", "'0x7f89c4bf6bd6'", 3, 'do_item_link_533']
[101, "'0x7f89c4bf6ed0'", "'0x7f89c4bf6bd0'", 3, 'do_item_link_533']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'do_item_link_533']
[101, "'0x7f89c4bf6ed7'", "'0x7f89c4bf6bd7'", 3, 'do_item_link_539']
[101, "'0x7f89c4bf6ee0'", '-1', 3, 'do_item_link_539']
[101, "'0x7f89c4bf6ed8'", "'0x7f89c4bf6bd8'", 3, 'item_link_q_442']
[101, "'0x7f89c4bf6ed8'", "'0x7f89c4bf6bd8'", 3, 'do_item_link_q_418']
