[2, 101, '0x7fa634192f70', '0x7fa634192f97', '0', 'do_slabs_alloc_413']
[3, 103, '0', '-1', '0', 'do_item_link_526_x']
[4, 101, '0x7fa634192f70', '-1', '0', 'do_slabs_alloc_414']
[5, 101, '0x7fa634192f18', '0x7fa634192f70', '0', 'do_slabs_alloc_414']
[6, 101, '0x7fa634192f94', '0x7fa634192f70', '0', 'do_slabs_alloc_418']
[7, 101, '0x7fa634192f10', '0x7fa634192f97', '1', 'do_slabs_alloc_413']
['Lock_0', 105, 'M1', -1, '1', 'do_slabs_alloc_414_x']
[8, 101, '0x7fa634192f10', '-1', '1', 'do_slabs_alloc_414']
['UnLock_0', 106, 'M1', -1, '1', 'do_slabs_alloc_414_x']
[9, 101, '0x7fa634192eb8', '0x7fa634192f70', '1', 'do_slabs_alloc_414']
[10, 101, '0x7fa634192f34', '0x7fa634192f70', '1', 'do_slabs_alloc_418']
[11, 101, '0x7fa634192f97', '0x7fa634192f97', '0', 'do_item_link_515']
[12, 101, '0x7fa634192f97', '0x7fa634192f97', '0', 'do_item_link_526']
[13, 102, '0x7fa634192f97', '-1', '0', 'do_item_link_526_x']
[14, 101, '0x7fa634192f88', '0x7fa634192f97', '0', 'do_item_link_527']
[15, 102, '0x7fa634192f88', '-1', '0', 'do_item_link_527_x']
[16, 101, '0x7fa634192f99', '0x7fa634192f99', '0', 'do_item_link_533']
[17, 103, '0', '-1', '0', 'do_item_link_527_x']
[18, 101, '0x7fa634192f96', '0x7fa634192f96', '0', 'do_item_link_533']
[19, 101, '0x7fa634192f90', '0x7fa634192f90', '0', 'do_item_link_533']
[20, 101, '0x7fa634192f97', '0x7fa634192f90', '0', 'do_item_link_533']
[21, 101, '0x7fa634192f97', '0x7fa634192f97', '0', 'do_item_link_539']
[22, 101, '0x7fa634192fa0', '0x7fa634192f97', '0', 'do_item_link_539']
[23, 101, '0x7fa634192f98', '0x7fa634192f98', '0', 'item_link_q_442']
[24, 102, '0x7fa634192f98', '-1', '0', 'item_link_q_442_x']
[25, 101, '0x7fa634192f98', '0x7fa634192ed7', '0', 'do_item_link_q_418']
[26, 102, '0x7fa634192f98', '-1', '0', 'do_item_link_q_418_x']
[27, 101, '0x7fa634192f98', '0x7fa634192f98', '0', 'do_item_link_q_419']
[28, 102, '0x7fa634192f98', '-1', '0', 'do_item_link_q_419_x']
[29, 101, '0x7fa634192f78', '0x7fa634192f98', '0', 'do_item_link_q_422']
[30, 102, '0x7fa634192f78', '-1', '0', 'do_item_link_q_422_x']
['Lock_8', 105, 'M1', -1, '0', 'do_item_link_q_423_x']
[31, 101, '0x7fa634192f70', '0x7fa634192f78', '0', 'do_item_link_q_423']
['UnLock_8', 106, 'M1', -1, '0', 'do_item_link_q_423_x']
[32, 102, '0x7fa634192f70', '-1', '0', 'do_item_link_q_423_x']
[33, 101, '0x7fa634192f70', '0x7fa634192f70', '0', 'do_item_link_q_424']
[34, 102, '0x7fa634192f70', '-1', '0', 'do_item_link_q_424_x']
[35, 101, '0x7fa634192f98', '0x7fa634192ed7', '0', 'do_item_link_q_427']
[36, 102, '0x7fa634192f98', '-1', '0', 'do_item_link_q_427_x']
[37, 101, '0x7fa634192f99', '0x7fa634192f99', '0', 'do_item_link_q_435']
[38, 101, '0x7fa634192f96', '0x7fa634192f96', '0', 'do_item_link_q_435']
[39, 101, '0x7fa634192f90', '0x7fa634192f90', '0', 'do_item_link_q_435']
[40, 101, '0x7fa634192f97', '0x7fa634192ed7', '0', 'do_item_link_q_435']
[41, 101, '0x7fa634192f98', '0x7fa634192f97', '0', 'do_item_link_q_435']
[42, 101, '0x7fa634192f98', '0x7fa634192f98', '0', 'item_link_q_444']
[43, 101, '0x7fa634192f94', '0x7fa634192f94', '0', 'do_item_link_542']
[44, 101, '0x7fa634192f94', '-1', '0', 'do_item_link_542']
[45, 101, '0x7fa634192f94', '0x7fa634192f94', '1', 'do_item_get_1025']
[46, 101, '0x7fa634192f94', '-1', '1', 'do_item_get_1025']
[47, 101, '0x7fa634192f98', '0x7fa634192f98', '1', 'do_item_unlink_q_456']
[48, 101, '0x7fa634192f98', '0x7fa634192ed7', '1', 'do_item_unlink_q_457']
[49, 101, '0x7fa634192f70', '0x7fa634192f98', '1', 'do_item_unlink_q_461']
['Lock_9', 105, 'M1', -1, '1', 'do_item_unlink_q_465_x']
[50, 101, '0x7fa634192f78', '0x7fa634192f99', '1', 'do_item_unlink_q_465']
[51, 101, '0x7fa634192f70', '0x7fa634192f78', '1', 'do_item_unlink_q_470']
[52, 101, '0x7fa634192f78', '0x7fa634192f78', '1', 'do_item_unlink_q_471']
[53, 101, '0x7fa634192f98', '0x7fa634192ed6', '1', 'do_item_unlink_q_472']
[54, 101, '0x7fa634192f99', '0x7fa634192f99', '1', 'do_item_unlink_q_480']
